X,ScientificName,latitude,longitude,GRA,MAC,MCC,RMM,SAG,SCR
22231,SAG,-44.97922898,170.0246467,0,0,0,0,1,0
22232,SAG,-44.58984913,170.3940012,0,0,0,0,1,0
22233,SAG,-44.63049009,170.2706142,0,0,0,0,1,0
22234,SAG,-44.46137728,170.1212638,0,0,0,0,1,0
22235,SAG,-44.42215928,170.2810132,0,0,0,0,1,0
22236,SAG,-44.56817212,170.1676887,0,0,0,0,1,0
22237,SAG,-44.74190743,170.5012958,0,0,0,0,1,0
22238,SAG,-44.68262065,170.0666695,0,0,0,0,1,0
22239,SAG,-44.84832874,170.2133527,0,0,0,0,1,0
22240,SAG,-44.62959841,170.180629,0,0,0,0,1,0
22241,SAG,-44.77508169,170.510139,0,0,0,0,1,0
22242,SAG,-44.85340126,170.3747229,0,0,0,0,1,0
22243,SAG,-44.74393513,170.415849,0,0,0,0,1,0
22244,SAG,-44.1880203,170.2316252,0,0,0,0,1,0
22245,SAG,-43.99464224,170.1862195,0,0,0,0,1,0
22246,SAG,-45.10690691,169.2743445,0,0,0,0,1,0
22247,SAG,-44.02689044,170.5115823,0,0,0,0,1,0
22248,SAG,-44.14862782,170.5438583,0,0,0,0,1,0
22249,SAG,-44.09652624,170.6136959,0,0,0,0,1,0
22250,SAG,-43.17862846,171.4486894,0,0,0,0,1,0
22251,SAG,-43.99621211,170.4443057,0,0,0,0,1,0
22252,SAG,-44.8189634,169.3501449,0,0,0,0,1,0
22253,SAG,-44.63127979,169.419603,0,0,0,0,1,0
22254,SAG,-44.67213036,169.0551652,0,0,0,0,1,0
22255,SAG,-44.47701972,169.1652633,0,0,0,0,1,0
22256,SAG,-44.63330455,169.2254789,0,0,0,0,1,0
22257,SAG,-44.62868357,169.4032701,0,0,0,0,1,0
22258,SAG,-44.61255306,169.2614433,0,0,0,0,1,0
22259,SAG,-44.63640996,169.3358918,0,0,0,0,1,0
22260,SAG,-44.61540146,169.273655,0,0,0,0,1,0
22261,SAG,-44.56569689,169.3113467,0,0,0,0,1,0
22262,SAG,-44.54783739,169.4220738,0,0,0,0,1,0
22263,SAG,-44.47285431,169.4264129,0,0,0,0,1,0
22264,SAG,-44.71705412,169.2911559,0,0,0,0,1,0
22265,SAG,-44.59072628,169.4484383,0,0,0,0,1,0
22266,SAG,-44.55028538,169.2697157,0,0,0,0,1,0
22267,SAG,-44.53661856,169.3266306,0,0,0,0,1,0
22268,SAG,-44.64378831,169.3888077,0,0,0,0,1,0
22269,SAG,-44.54565119,169.201851,0,0,0,0,1,0
22270,SAG,-44.6243018,169.2706774,0,0,0,0,1,0
22271,SAG,-44.5879782,169.5948441,0,0,0,0,1,0
22272,SAG,-44.0541109,170.4138087,0,0,0,0,1,0
22273,SAG,-44.36480068,170.6511244,0,0,0,0,1,0
22274,SAG,-43.87736891,170.0892901,0,0,0,0,1,0
22275,SAG,-44.33320219,170.1131092,0,0,0,0,1,0
22276,SAG,-44.65448851,169.4749885,0,0,0,0,1,0
22277,SAG,-44.75533637,169.9357671,0,0,0,0,1,0
22278,SAG,-44.86949351,169.8957414,0,0,0,0,1,0
22279,SAG,-45.03853533,170.0401821,0,0,0,0,1,0
22280,SAG,-43.35437264,171.5540117,0,0,0,0,1,0
22281,SAG,-43.20593996,171.6092174,0,0,0,0,1,0
22282,SAG,-43.37340327,171.5459993,0,0,0,0,1,0
22283,SAG,-42.59388235,172.9066032,0,0,0,0,1,0
22284,SAG,-43.31106808,171.6353722,0,0,0,0,1,0
22285,SAG,-43.47205531,171.5909084,0,0,0,0,1,0
22286,SAG,-42.56123025,172.4363928,0,0,0,0,1,0
22287,SAG,-42.54770241,172.921386,0,0,0,0,1,0
22288,SAG,-42.36420567,172.7746573,0,0,0,0,1,0
22289,SAG,-42.37925017,172.7705908,0,0,0,0,1,0
22290,SAG,-42.31942027,172.7268043,0,0,0,0,1,0
22291,SAG,-43.36279123,171.8701811,0,0,0,0,1,0
22292,SAG,-43.36566144,171.6914894,0,0,0,0,1,0
22293,SAG,-44.75135556,170.9510585,0,0,0,0,1,0
22294,SAG,-43.61418634,171.3469944,0,0,0,0,1,0
22295,SAG,-44.95803128,170.7220286,0,0,0,0,1,0
22296,SAG,-44.68031013,170.7435814,0,0,0,0,1,0
22297,SAG,-44.7091703,170.4684276,0,0,0,0,1,0
22298,SAG,-44.30603898,170.6120398,0,0,0,0,1,0
22299,SAG,-43.43957727,171.382914,0,0,0,0,1,0
22300,SAG,-43.59167285,171.2063398,0,0,0,0,1,0
22301,SAG,-43.2070222,171.2077914,0,0,0,0,1,0
22302,SAG,-43.48192696,171.3509039,0,0,0,0,1,0
22303,SAG,-43.5511123,171.3868578,0,0,0,0,1,0
22304,SAG,-43.43432364,171.3156311,0,0,0,0,1,0
22305,SAG,-43.481957,171.3795589,0,0,0,0,1,0
22306,SAG,-43.47173008,171.4805471,0,0,0,0,1,0
22307,SAG,-44.94489352,169.7377028,0,0,0,0,1,0
22308,SAG,-44.6710061,169.735163,0,0,0,0,1,0
22309,SAG,-44.72484966,169.8567336,0,0,0,0,1,0
22310,SAG,-44.86066053,169.7786656,0,0,0,0,1,0
22311,SAG,-44.6474767,169.7888804,0,0,0,0,1,0
22312,SAG,-44.84908385,169.7331301,0,0,0,0,1,0
22313,SAG,-44.7615107,169.6524074,0,0,0,0,1,0
22314,SAG,-44.65177852,169.7954341,0,0,0,0,1,0
22315,SAG,-43.24680896,171.1088554,0,0,0,0,1,0
22316,SAG,-43.31033311,171.1543207,0,0,0,0,1,0
22317,SAG,-44.08574185,170.4945618,0,0,0,0,1,0
22318,SAG,-42.86427616,171.5607622,0,0,0,0,1,0
22319,SAG,-43.90217662,170.0621092,0,0,0,0,1,0
22320,SAG,-44.3837483,169.9246764,0,0,0,0,1,0
22321,SAG,-44.26707062,169.903061,0,0,0,0,1,0
22322,SAG,-44.20740475,170.1213922,0,0,0,0,1,0
22323,SAG,-43.77074722,170.0159952,0,0,0,0,1,0
22324,SAG,-44.34317285,170.1653133,0,0,0,0,1,0
22325,SAG,-44.20364511,170.2062596,0,0,0,0,1,0
22326,SAG,-44.22668357,169.9311966,0,0,0,0,1,0
22327,SAG,-44.21001922,169.9888137,0,0,0,0,1,0
22328,SAG,-44.24569374,169.9356958,0,0,0,0,1,0
22329,SAG,-44.35778118,169.9028269,0,0,0,0,1,0
22330,SAG,-44.19488325,169.9869642,0,0,0,0,1,0
22331,SAG,-44.21073235,170.0542054,0,0,0,0,1,0
22332,SAG,-43.78195595,170.1156669,0,0,0,0,1,0
22333,SAG,-44.3732739,169.8471597,0,0,0,0,1,0
22334,SAG,-43.16852493,171.7675868,0,0,0,0,1,0
22335,SAG,-43.06277707,171.671985,0,0,0,0,1,0
22336,SAG,-43.13978251,171.8049152,0,0,0,0,1,0
22337,SAG,-43.02651673,171.8348195,0,0,0,0,1,0
22338,SAG,-44.2912512,169.6378274,0,0,0,0,1,0
22339,SAG,-43.77159825,170.4371219,0,0,0,0,1,0
22340,SAG,-43.98882992,170.1026868,0,0,0,0,1,0
22341,SAG,-43.89151956,170.0017208,0,0,0,0,1,0
22342,SAG,-43.78909031,170.0090237,0,0,0,0,1,0
22343,SAG,-42.25493366,172.8936315,0,0,0,0,1,0
22344,SAG,-44.1161982,170.0261174,0,0,0,0,1,0
22345,SAG,-44.14008233,169.9077002,0,0,0,0,1,0
22346,SAG,-45.00398041,170.0168447,0,0,0,0,1,0
22347,SAG,-44.14381402,170.0840826,0,0,0,0,1,0
22348,SAG,-44.45374459,169.6365624,0,0,0,0,1,0
22349,SAG,-44.58067436,169.5738382,0,0,0,0,1,0
22350,SAG,-44.44102284,169.7293378,0,0,0,0,1,0
22351,SAG,-42.18630422,173.3640194,0,0,0,0,1,0
22352,SAG,-42.27148437,173.399256,0,0,0,0,1,0
22353,SAG,-42.30409688,173.4561348,0,0,0,0,1,0
22354,SAG,-44.6429445,169.054655,0,0,0,0,1,0
22355,SAG,-44.65634147,169.1583234,0,0,0,0,1,0
22356,SAG,-44.55669675,169.0704673,0,0,0,0,1,0
22357,SAG,-44.67711222,169.1398634,0,0,0,0,1,0
22358,SAG,-44.48696047,169.1134265,0,0,0,0,1,0
22359,SAG,-44.71079405,169.2140757,0,0,0,0,1,0
22360,SAG,-44.7684967,169.0136441,0,0,0,0,1,0
22361,SAG,-44.73261128,169.1931506,0,0,0,0,1,0
22362,SAG,-44.63074171,169.2018855,0,0,0,0,1,0
22363,SAG,-44.69492847,169.115528,0,0,0,0,1,0
22364,SAG,-44.48053419,169.3895512,0,0,0,0,1,0
22365,SAG,-44.81984332,169.9021809,0,0,0,0,1,0
22366,SAG,-44.35477163,170.0828987,0,0,0,0,1,0
22367,SAG,-44.40862616,170.1441326,0,0,0,0,1,0
22368,SAG,-44.65678187,169.6308566,0,0,0,0,1,0
22369,SAG,-44.6699312,169.532797,0,0,0,0,1,0
22370,SAG,-44.7342569,169.6159453,0,0,0,0,1,0
22371,SAG,-44.75908994,169.4850755,0,0,0,0,1,0
22372,SAG,-44.54047976,169.5071013,0,0,0,0,1,0
22373,SAG,-44.650668,169.5151084,0,0,0,0,1,0
22374,SAG,-44.65490856,169.412621,0,0,0,0,1,0
22375,SAG,-44.70815226,169.6288328,0,0,0,0,1,0
22376,SAG,-44.59151642,169.6105881,0,0,0,0,1,0
22377,SAG,-44.63952612,169.504562,0,0,0,0,1,0
22378,SAG,-44.85823263,169.9367857,0,0,0,0,1,0
22379,SAG,-44.51622099,169.5113915,0,0,0,0,1,0
22380,SAG,-44.5749496,169.5778358,0,0,0,0,1,0
22381,SAG,-44.67204989,169.5696687,0,0,0,0,1,0
22382,SAG,-44.67081558,169.586536,0,0,0,0,1,0
22383,SAG,-44.67318733,169.4812634,0,0,0,0,1,0
22384,SAG,-44.55718276,169.6015596,0,0,0,0,1,0
22385,SAG,-44.74945553,169.4905198,0,0,0,0,1,0
22386,SAG,-43.60290014,170.5104123,0,0,0,0,1,0
22387,SAG,-44.76100475,169.6337983,0,0,0,0,1,0
22388,SAG,-44.68263631,169.6409455,0,0,0,0,1,0
22389,SAG,-44.22457473,170.8476497,0,0,0,0,1,0
22390,SAG,-44.28584359,169.7730602,0,0,0,0,1,0
22391,SAG,-44.23852742,170.1899483,0,0,0,0,1,0
22392,SAG,-44.78348288,170.2544935,0,0,0,0,1,0
22393,SAG,-44.51056045,169.1832478,0,0,0,0,1,0
22394,SAG,-43.66023801,170.1284604,0,0,0,0,1,0
22395,SAG,-43.97778649,170.5340303,0,0,0,0,1,0
22396,SAG,-44.87059277,170.1725001,0,0,0,0,1,0
22397,SAG,-44.79395283,169.4761495,0,0,0,0,1,0
22398,SAG,-43.67377714,170.6988763,0,0,0,0,1,0
22399,SAG,-44.8748664,169.9521702,0,0,0,0,1,0
22400,SAG,-44.79489153,169.9094422,0,0,0,0,1,0
22401,SAG,-44.96018754,169.8433349,0,0,0,0,1,0
22402,SAG,-44.89042559,170.228452,0,0,0,0,1,0
22403,SAG,-44.89142927,170.2031821,0,0,0,0,1,0
22404,SAG,-44.81710464,170.1390575,0,0,0,0,1,0
22405,SAG,-44.77280918,169.843286,0,0,0,0,1,0
22406,SAG,-44.17210503,170.3879051,0,0,0,0,1,0
22407,SAG,-43.99170004,170.4904197,0,0,0,0,1,0
22408,SAG,-43.89327262,170.5780001,0,0,0,0,1,0
22409,SAG,-43.83027237,170.486677,0,0,0,0,1,0
22410,SAG,-43.88566682,170.4269073,0,0,0,0,1,0
22411,SAG,-43.63928252,170.5380488,0,0,0,0,1,0
22412,SAG,-43.54573207,170.4460403,0,0,0,0,1,0
22413,SAG,-43.81478458,170.5387123,0,0,0,0,1,0
22414,SAG,-43.77295542,170.5439176,0,0,0,0,1,0
22415,SAG,-44.19205434,170.7756246,0,0,0,0,1,0
22416,SAG,-44.28962322,170.7837127,0,0,0,0,1,0
22417,SAG,-43.45379038,171.5050227,0,0,0,0,1,0
22418,SAG,-44.65123273,170.1170553,0,0,0,0,1,0
22419,SAG,-44.65724608,169.5352455,0,0,0,0,1,0
22420,SAG,-44.47239254,169.5259374,0,0,0,0,1,0
22421,SAG,-44.52336549,170.17472,0,0,0,0,1,0
22422,SAG,-44.53268587,169.5788166,0,0,0,0,1,0
22423,SAG,-44.59740341,169.5490929,0,0,0,0,1,0
22424,SAG,-44.44337443,169.5291673,0,0,0,0,1,0
22425,SAG,-44.52287625,169.6406159,0,0,0,0,1,0
22426,SAG,-44.54399795,169.5664665,0,0,0,0,1,0
22427,SAG,-44.5806853,169.5409161,0,0,0,0,1,0
22428,SAG,-44.44241021,170.2220781,0,0,0,0,1,0
22429,SAG,-44.69394125,170.2427092,0,0,0,0,1,0
22430,SAG,-44.66839367,170.1607167,0,0,0,0,1,0
22431,SAG,-44.73804558,169.5961474,0,0,0,0,1,0
22432,SAG,-44.2239023,170.6252741,0,0,0,0,1,0
22433,SAG,-44.5698457,169.6915071,0,0,0,0,1,0
22434,SAG,-44.70269078,169.7052832,0,0,0,0,1,0
22435,SAG,-44.55277511,169.5782617,0,0,0,0,1,0
22436,SAG,-44.67466642,169.5222415,0,0,0,0,1,0
22437,SAG,-44.6597611,169.6535305,0,0,0,0,1,0
22438,SAG,-44.56298124,169.5169794,0,0,0,0,1,0
22439,SAG,-44.76781885,169.4451422,0,0,0,0,1,0
22440,SAG,-43.65752193,171.1668132,0,0,0,0,1,0
22441,SAG,-43.68523508,171.0669187,0,0,0,0,1,0
22442,SAG,-43.71451318,171.1433192,0,0,0,0,1,0
22443,SAG,-43.62350953,171.1176831,0,0,0,0,1,0
22444,SAG,-43.75554285,171.0912197,0,0,0,0,1,0
22445,SAG,-43.57082477,171.1157603,0,0,0,0,1,0
22446,SAG,-43.45943768,170.9474626,0,0,0,0,1,0
22447,SAG,-43.52022737,171.1237906,0,0,0,0,1,0
22448,SAG,-43.65511023,170.9558072,0,0,0,0,1,0
22449,SAG,-43.59277288,171.0538813,0,0,0,0,1,0
22450,SAG,-43.10983174,172.2499597,0,0,0,0,1,0
22451,SAG,-43.39735026,171.586455,0,0,0,0,1,0
22452,SAG,-43.34863216,171.7454509,0,0,0,0,1,0
22453,SAG,-43.79849804,170.1357961,0,0,0,0,1,0
22454,SAG,-43.37578064,171.7681744,0,0,0,0,1,0
22455,SAG,-43.45813271,170.1811923,0,0,0,0,1,0
22456,SAG,-43.64221492,170.3147284,0,0,0,0,1,0
22457,SAG,-43.86644194,170.1693682,0,0,0,0,1,0
22458,SAG,-43.42066706,171.787093,0,0,0,0,1,0
22459,SAG,-43.49383918,171.7947979,0,0,0,0,1,0
22460,SAG,-43.99721972,170.4988518,0,0,0,0,1,0
22461,SAG,-43.66997233,171.3002518,0,0,0,0,1,0
22462,SAG,-42.62609633,172.3975439,0,0,0,0,1,0
22463,SAG,-42.54808982,172.3524176,0,0,0,0,1,0
22464,SAG,-42.4972468,172.4142308,0,0,0,0,1,0
22465,SAG,-42.66956318,172.3304867,0,0,0,0,1,0
22466,SAG,-44.74184557,170.2998639,0,0,0,0,1,0
22467,SAG,-44.82580925,170.2642482,0,0,0,0,1,0
22468,SAG,-44.79780259,170.4035025,0,0,0,0,1,0
22469,SAG,-43.77822619,170.3818854,0,0,0,0,1,0
22470,SAG,-43.67818097,170.4597495,0,0,0,0,1,0
22471,SAG,-43.65411189,170.3604529,0,0,0,0,1,0
22472,SAG,-43.62928721,170.468879,0,0,0,0,1,0
22473,SAG,-43.61302392,170.3299281,0,0,0,0,1,0
22474,SAG,-43.73698362,170.3163227,0,0,0,0,1,0
22475,SAG,-43.77057342,170.4592955,0,0,0,0,1,0
22476,SAG,-43.61413717,170.3625714,0,0,0,0,1,0
22477,SAG,-43.60889603,170.4716496,0,0,0,0,1,0
22478,SAG,-43.81957336,170.475302,0,0,0,0,1,0
22479,SAG,-43.83276353,170.3207381,0,0,0,0,1,0
22480,SAG,-43.640154,170.3317582,0,0,0,0,1,0
22481,SAG,-43.76968309,170.4700996,0,0,0,0,1,0
22482,SAG,-43.60210133,170.4683898,0,0,0,0,1,0
22483,SAG,-43.77042998,170.4104143,0,0,0,0,1,0
22484,SAG,-43.71651174,170.4193488,0,0,0,0,1,0
22485,SAG,-43.78586743,170.370717,0,0,0,0,1,0
22486,SAG,-43.74681133,170.447652,0,0,0,0,1,0
22487,SAG,-43.72368947,170.3477045,0,0,0,0,1,0
22488,SAG,-43.73994934,170.3303506,0,0,0,0,1,0
22489,SAG,-43.93070277,170.3260057,0,0,0,0,1,0
22490,SAG,-43.91073724,170.3727826,0,0,0,0,1,0
22491,SAG,-43.96552484,170.4487811,0,0,0,0,1,0
22492,SAG,-43.92941559,170.2985422,0,0,0,0,1,0
22493,SAG,-43.78224362,170.384615,0,0,0,0,1,0
22494,SAG,-44.01185293,170.40941,0,0,0,0,1,0
22495,SAG,-44.16220866,170.5558439,0,0,0,0,1,0
22496,SAG,-44.10946102,170.6216455,0,0,0,0,1,0
22497,SAG,-44.08073707,170.6403291,0,0,0,0,1,0
22498,SAG,-44.27797659,170.5948787,0,0,0,0,1,0
22499,SAG,-44.1966142,170.6661851,0,0,0,0,1,0
22500,SAG,-44.17491238,170.7090364,0,0,0,0,1,0
22501,SAG,-44.2256068,170.6299535,0,0,0,0,1,0
22502,SAG,-44.06851496,170.7576461,0,0,0,0,1,0
22503,SAG,-44.19609396,170.5709898,0,0,0,0,1,0
22504,SAG,-44.09178904,170.5570497,0,0,0,0,1,0
22505,SAG,-44.12806394,170.6682094,0,0,0,0,1,0
22506,SAG,-44.12061383,170.6758044,0,0,0,0,1,0
22507,SAG,-44.18966552,170.7147624,0,0,0,0,1,0
22508,SAG,-44.00563507,170.7363808,0,0,0,0,1,0
22509,SAG,-44.18220296,170.6614259,0,0,0,0,1,0
22510,SAG,-44.08047296,170.628449,0,0,0,0,1,0
22511,SAG,-44.16825982,170.5477488,0,0,0,0,1,0
22512,SAG,-44.08369227,170.6315415,0,0,0,0,1,0
22513,SAG,-44.048148,170.7577053,0,0,0,0,1,0
22514,SAG,-44.14501881,170.7612081,0,0,0,0,1,0
22515,SAG,-44.21701396,170.7159888,0,0,0,0,1,0
22516,SAG,-41.60818412,173.2964732,0,0,0,0,1,0
22517,SAG,-41.66875333,173.2161229,0,0,0,0,1,0
22518,SAG,-42.61152805,173.0522025,0,0,0,0,1,0
22519,SAG,-43.61140522,170.0236816,0,0,0,0,1,0
22520,SAG,-43.05228701,171.6532323,0,0,0,0,1,0
22521,SAG,-43.04739714,171.7124766,0,0,0,0,1,0
22522,SAG,-43.08995182,171.5714569,0,0,0,0,1,0
22523,SAG,-43.113647,171.6730965,0,0,0,0,1,0
22524,SAG,-43.11570362,171.6522551,0,0,0,0,1,0
22525,SAG,-42.99880928,171.5726112,0,0,0,0,1,0
22526,SAG,-42.9355107,171.6479611,0,0,0,0,1,0
22527,SAG,-42.91761119,171.6856285,0,0,0,0,1,0
22528,SAG,-42.8970256,171.5743587,0,0,0,0,1,0
22529,SAG,-42.90765534,171.6479465,0,0,0,0,1,0
22530,SAG,-43.0186911,171.7913677,0,0,0,0,1,0
22531,SAG,-42.97169585,171.6506562,0,0,0,0,1,0
22532,SAG,-44.67812959,170.3880409,0,0,0,0,1,0
22533,SAG,-44.56252349,170.4935341,0,0,0,0,1,0
22534,SAG,-44.67753878,170.4874081,0,0,0,0,1,0
22535,SAG,-44.55724953,170.4937761,0,0,0,0,1,0
22536,SAG,-44.64744099,170.566886,0,0,0,0,1,0
22537,SAG,-44.45047688,170.5026604,0,0,0,0,1,0
22538,SAG,-44.60665806,170.5079675,0,0,0,0,1,0
22539,SAG,-44.68265163,170.604928,0,0,0,0,1,0
22540,SAG,-44.69436347,170.5421484,0,0,0,0,1,0
22541,SAG,-44.51422292,170.7804,0,0,0,0,1,0
22542,SAG,-44.40200697,170.7491965,0,0,0,0,1,0
22543,SAG,-44.52306019,170.6993252,0,0,0,0,1,0
22544,SAG,-44.43326886,170.7006795,0,0,0,0,1,0
22545,SAG,-44.44062909,170.6887987,0,0,0,0,1,0
22546,SAG,-44.3045705,170.6751609,0,0,0,0,1,0
22547,SAG,-44.45679192,170.7150781,0,0,0,0,1,0
22548,SAG,-41.74781321,173.3017804,0,0,0,0,1,0
22549,SAG,-44.14119396,170.6414705,0,0,0,0,1,0
22550,SAG,-44.33838733,170.5424035,0,0,0,0,1,0
22551,SAG,-44.17474209,170.6231518,0,0,0,0,1,0
22552,SAG,-44.38369244,170.5374881,0,0,0,0,1,0
22553,SAG,-44.48065754,170.5627699,0,0,0,0,1,0
22554,SAG,-44.28840278,170.6043261,0,0,0,0,1,0
22555,SAG,-44.3170156,170.6130942,0,0,0,0,1,0
22556,SAG,-44.23832437,170.5659191,0,0,0,0,1,0
22557,SAG,-44.26506452,170.5781234,0,0,0,0,1,0
22558,SAG,-44.35106696,170.6136495,0,0,0,0,1,0
22559,SAG,-44.37518462,170.4268033,0,0,0,0,1,0
22560,SAG,-44.28871286,170.4830273,0,0,0,0,1,0
22561,SAG,-44.21814278,170.4824761,0,0,0,0,1,0
22562,SAG,-44.31654106,170.5270737,0,0,0,0,1,0
22563,SAG,-44.34326018,170.6422541,0,0,0,0,1,0
22564,SAG,-44.31819047,170.5977628,0,0,0,0,1,0
22565,SAG,-44.27135973,170.4953185,0,0,0,0,1,0
22566,SAG,-44.30046019,170.5925319,0,0,0,0,1,0
22567,SAG,-44.34705184,170.6089724,0,0,0,0,1,0
22568,SAG,-44.66296715,169.8990365,0,0,0,0,1,0
22569,SAG,-44.83867185,169.7219972,0,0,0,0,1,0
22570,SAG,-44.74699074,169.9344743,0,0,0,0,1,0
22571,SAG,-44.75606144,169.7368604,0,0,0,0,1,0
22572,SAG,-44.65441289,169.8837101,0,0,0,0,1,0
22573,SAG,-44.79457856,169.7633119,0,0,0,0,1,0
22574,SAG,-44.79882417,169.697856,0,0,0,0,1,0
22575,SAG,-44.88812665,169.7820342,0,0,0,0,1,0
22576,SAG,-44.90066733,169.6597689,0,0,0,0,1,0
22577,SAG,-43.27311326,171.1447873,0,0,0,0,1,0
22578,SAG,-43.18221778,171.29114,0,0,0,0,1,0
22579,SAG,-43.30518044,171.1990547,0,0,0,0,1,0
22580,SAG,-43.27007646,171.0924168,0,0,0,0,1,0
22581,SAG,-43.79612886,170.5443031,0,0,0,0,1,0
22582,SAG,-43.61609895,170.61429,0,0,0,0,1,0
22583,SAG,-43.7420127,170.70482,0,0,0,0,1,0
22584,SAG,-43.57047141,170.6832029,0,0,0,0,1,0
22585,SAG,-43.87890989,170.683401,0,0,0,0,1,0
22586,SAG,-44.13395364,170.5371613,0,0,0,0,1,0
22587,SAG,-44.21124906,170.2265589,0,0,0,0,1,0
22588,SAG,-44.3116958,170.153911,0,0,0,0,1,0
22589,SAG,-44.16950777,170.22335,0,0,0,0,1,0
22590,SAG,-44.13272307,170.2587739,0,0,0,0,1,0
22591,SAG,-44.27477289,170.2033849,0,0,0,0,1,0
22592,SAG,-44.1019345,170.2110636,0,0,0,0,1,0
22593,SAG,-44.271353,170.2885795,0,0,0,0,1,0
22594,SAG,-44.25359595,170.4885522,0,0,0,0,1,0
22595,SAG,-44.38252599,170.453944,0,0,0,0,1,0
22596,SAG,-44.34376322,170.525742,0,0,0,0,1,0
22597,SAG,-44.26814446,170.4434788,0,0,0,0,1,0
22598,SAG,-44.27833268,170.4031554,0,0,0,0,1,0
22599,SAG,-44.4288579,170.3974882,0,0,0,0,1,0
22600,SAG,-44.39800647,170.5354447,0,0,0,0,1,0
22601,SAG,-44.46975421,170.5000961,0,0,0,0,1,0
22602,SAG,-44.25566273,170.4246194,0,0,0,0,1,0
22603,SAG,-44.31783225,170.5050463,0,0,0,0,1,0
22604,SAG,-44.32992208,170.4039932,0,0,0,0,1,0
22605,SAG,-44.45080391,170.5449566,0,0,0,0,1,0
22606,SAG,-44.4841616,170.5429709,0,0,0,0,1,0
22607,SAG,-44.26520174,170.4308688,0,0,0,0,1,0
22608,SAG,-44.18242739,170.4831613,0,0,0,0,1,0
22609,SAG,-44.46282843,170.4856507,0,0,0,0,1,0
22610,SAG,-44.31994308,170.4131942,0,0,0,0,1,0
22611,SAG,-44.17745717,170.3722313,0,0,0,0,1,0
22612,SAG,-44.35666102,170.4916913,0,0,0,0,1,0
22613,SAG,-44.24473198,170.4254658,0,0,0,0,1,0
22614,SAG,-44.20428602,170.4433033,0,0,0,0,1,0
22615,SAG,-44.31134679,170.4512952,0,0,0,0,1,0
22616,SAG,-44.29554805,170.4065222,0,0,0,0,1,0
22617,SAG,-44.41632312,170.5847714,0,0,0,0,1,0
22618,SAG,-44.24120391,170.4180171,0,0,0,0,1,0
22619,SAG,-44.24307478,170.514342,0,0,0,0,1,0
22620,SAG,-44.39494016,170.4271548,0,0,0,0,1,0
22621,SAG,-44.39511603,170.4819258,0,0,0,0,1,0
22622,SAG,-44.44210277,170.5023019,0,0,0,0,1,0
22623,SAG,-44.42882039,170.5164007,0,0,0,0,1,0
22624,SAG,-44.25926501,170.5870408,0,0,0,0,1,0
22625,SAG,-44.34043231,170.5841563,0,0,0,0,1,0
22626,SAG,-44.34803826,170.5813281,0,0,0,0,1,0
22627,SAG,-44.25439084,170.4368281,0,0,0,0,1,0
22628,SAG,-44.34756014,170.4172303,0,0,0,0,1,0
22629,SAG,-44.48074966,170.365375,0,0,0,0,1,0
22630,SAG,-44.34385261,170.3652745,0,0,0,0,1,0
22631,SAG,-44.35832785,170.4054899,0,0,0,0,1,0
22632,SAG,-44.39962891,170.4558819,0,0,0,0,1,0
22633,SAG,-44.45645872,170.3670272,0,0,0,0,1,0
22634,SAG,-44.37258787,170.4610851,0,0,0,0,1,0
22635,SAG,-44.40228606,170.3569524,0,0,0,0,1,0
22636,SAG,-44.33409359,170.4242918,0,0,0,0,1,0
22637,SAG,-44.40940532,170.4037074,0,0,0,0,1,0
22638,SAG,-44.15865859,170.3776932,0,0,0,0,1,0
22639,SAG,-44.3020029,170.4230875,0,0,0,0,1,0
22640,SAG,-44.27207861,170.4483211,0,0,0,0,1,0
22641,SAG,-44.38590972,170.5177083,0,0,0,0,1,0
22642,SAG,-44.34580363,170.5162107,0,0,0,0,1,0
22643,SAG,-44.20023392,170.4379875,0,0,0,0,1,0
22644,SAG,-44.19951853,170.3711615,0,0,0,0,1,0
22645,SAG,-44.44251618,170.4154463,0,0,0,0,1,0
22646,SAG,-44.35811129,170.428479,0,0,0,0,1,0
22647,SAG,-44.23779838,170.449054,0,0,0,0,1,0
22648,SAG,-44.26906083,170.5176268,0,0,0,0,1,0
22649,SAG,-44.25397267,170.4295768,0,0,0,0,1,0
22650,SAG,-44.43290675,170.4173913,0,0,0,0,1,0
22651,SAG,-44.39927297,170.416613,0,0,0,0,1,0
22652,SAG,-44.24759658,170.4931045,0,0,0,0,1,0
22653,SAG,-44.30953783,170.4370065,0,0,0,0,1,0
22654,SAG,-44.44488204,170.389734,0,0,0,0,1,0
22655,SAG,-44.43686554,170.507726,0,0,0,0,1,0
22656,SAG,-44.3687641,170.4051379,0,0,0,0,1,0
22657,SAG,-44.45761225,170.4082789,0,0,0,0,1,0
22658,SAG,-44.38922546,170.4326688,0,0,0,0,1,0
22659,SAG,-44.39188451,170.5364074,0,0,0,0,1,0
22660,SAG,-44.37079429,170.5297663,0,0,0,0,1,0
22661,SAG,-44.39249859,170.5628992,0,0,0,0,1,0
22662,SAG,-44.31395298,170.43571,0,0,0,0,1,0
22663,SAG,-44.3703726,170.6133436,0,0,0,0,1,0
22664,SAG,-44.36921,170.4841926,0,0,0,0,1,0
22665,SAG,-44.43131511,170.4740677,0,0,0,0,1,0
22666,SAG,-44.15158347,170.5340075,0,0,0,0,1,0
22667,SAG,-44.34042962,170.5894449,0,0,0,0,1,0
22668,SAG,-44.38515917,170.4847784,0,0,0,0,1,0
